2022-11-13 12:18:06,327,327 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): submarine-server.herokuapp.com:443
2022-11-13 12:18:06,330,330 root ERROR HTTPSConnectionPool(host='submarine-server.herokuapp.com', port=443): Max retries exceeded with url: /events/device (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xb5c405b0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))

Retrying in 3 seconds
2022-11-13 12:18:09,332,332 root INFO Connecting to SSE Server
2022-11-13 12:18:09,335,335 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): submarine-server.herokuapp.com:443
2022-11-13 12:18:09,335,335 root ERROR HTTPSConnectionPool(host='submarine-server.herokuapp.com', port=443): Max retries exceeded with url: /events/device (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xb5c406e8>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))

Retrying in 3 seconds
2022-11-13 12:18:12,336,336 root INFO Connecting to SSE Server
2022-11-13 12:18:12,339,339 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): submarine-server.herokuapp.com:443
2022-11-13 12:18:12,963,963 urllib3.connectionpool DEBUG https://submarine-server.herokuapp.com:443 "GET /events/device HTTP/1.1" 200 None
2022-11-13 12:19:23,297,297 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): submarine-server.herokuapp.com:443
2022-11-13 12:19:23,867,867 urllib3.connectionpool DEBUG https://submarine-server.herokuapp.com:443 "GET /events/device HTTP/1.1" 200 None
2022-11-13 12:19:38,278,278 root DEBUG Message: {"status":"ACTIVE","data":{"setHead":180}}
2022-11-13 12:19:38,279,279 root INFO Received ACTIVE status with setHead: 180
2022-11-13 12:19:38,280,280 root INFO Starting hardware
2022-11-13 12:19:38,281,281 root INFO Motor starting in...
2022-11-13 12:19:38,282,282 root INFO 5
2022-11-13 12:19:38,287,287 root DEBUG Compass Degrees: 0
2022-11-13 12:19:38,287,287 root DEBUG Value sent to servo: -1.0
2022-11-13 12:19:38,491,491 root DEBUG Compass Degrees: 233
2022-11-13 12:19:38,491,491 root DEBUG Value sent to servo: 0.59
2022-11-13 12:19:38,695,695 root DEBUG Compass Degrees: 242
2022-11-13 12:19:38,696,696 root DEBUG Value sent to servo: 0.69
2022-11-13 12:19:38,899,899 root DEBUG Compass Degrees: 240
2022-11-13 12:19:38,900,900 root DEBUG Value sent to servo: 0.67
2022-11-13 12:19:39,103,103 root DEBUG Compass Degrees: 242
2022-11-13 12:19:39,104,104 root DEBUG Value sent to servo: 0.69
2022-11-13 12:19:39,285,285 root INFO 4
2022-11-13 12:19:39,308,308 root DEBUG Compass Degrees: 242
2022-11-13 12:19:39,308,308 root DEBUG Value sent to servo: 0.69
2022-11-13 12:19:39,512,512 root DEBUG Compass Degrees: 242
2022-11-13 12:19:39,512,512 root DEBUG Value sent to servo: 0.69
2022-11-13 12:19:39,716,716 root DEBUG Compass Degrees: 242
2022-11-13 12:19:39,716,716 root DEBUG Value sent to servo: 0.69
2022-11-13 12:19:39,920,920 root DEBUG Compass Degrees: 242
2022-11-13 12:19:39,921,921 root DEBUG Value sent to servo: 0.69
2022-11-13 12:19:40,124,124 root DEBUG Compass Degrees: 242
2022-11-13 12:19:40,125,125 root DEBUG Value sent to servo: 0.69
2022-11-13 12:19:40,286,286 root INFO 3
2022-11-13 12:19:40,328,328 root DEBUG Compass Degrees: 242
2022-11-13 12:19:40,329,329 root DEBUG Value sent to servo: 0.69
2022-11-13 12:19:40,533,533 root DEBUG Compass Degrees: 242
2022-11-13 12:19:40,533,533 root DEBUG Value sent to servo: 0.69
2022-11-13 12:19:40,737,737 root DEBUG Compass Degrees: 242
2022-11-13 12:19:40,737,737 root DEBUG Value sent to servo: 0.69
2022-11-13 12:19:40,941,941 root DEBUG Compass Degrees: 242
2022-11-13 12:19:40,942,942 root DEBUG Value sent to servo: 0.69
2022-11-13 12:19:41,146,146 root DEBUG Compass Degrees: 242
2022-11-13 12:19:41,146,146 root DEBUG Value sent to servo: 0.69
2022-11-13 12:19:41,288,288 root INFO 2
2022-11-13 12:19:41,350,350 root DEBUG Compass Degrees: 242
2022-11-13 12:19:41,350,350 root DEBUG Value sent to servo: 0.69
2022-11-13 12:19:41,554,554 root DEBUG Compass Degrees: 242
2022-11-13 12:19:41,554,554 root DEBUG Value sent to servo: 0.69
2022-11-13 12:19:41,758,758 root DEBUG Compass Degrees: 242
2022-11-13 12:19:41,759,759 root DEBUG Value sent to servo: 0.69
2022-11-13 12:19:41,963,963 root DEBUG Compass Degrees: 242
2022-11-13 12:19:41,963,963 root DEBUG Value sent to servo: 0.69
2022-11-13 12:19:42,167,167 root DEBUG Compass Degrees: 242
2022-11-13 12:19:42,167,167 root DEBUG Value sent to servo: 0.69
2022-11-13 12:19:42,289,289 root INFO 1
2022-11-13 12:19:42,371,371 root DEBUG Compass Degrees: 242
2022-11-13 12:19:42,371,371 root DEBUG Value sent to servo: 0.69
2022-11-13 12:19:42,575,575 root DEBUG Compass Degrees: 242
2022-11-13 12:19:42,576,576 root DEBUG Value sent to servo: 0.69
2022-11-13 12:19:42,780,780 root DEBUG Compass Degrees: 242
2022-11-13 12:19:42,780,780 root DEBUG Value sent to servo: 0.69
2022-11-13 12:19:42,984,984 root DEBUG Compass Degrees: 242
2022-11-13 12:19:42,984,984 root DEBUG Value sent to servo: 0.69
2022-11-13 12:19:43,188,188 root DEBUG Compass Degrees: 242
2022-11-13 12:19:43,189,189 root DEBUG Value sent to servo: 0.69
2022-11-13 12:19:43,291,291 root DEBUG Setting servo value to 0.2
2022-11-13 12:19:43,392,392 root DEBUG Compass Degrees: 242
2022-11-13 12:19:43,393,393 root DEBUG Value sent to servo: 0.69
2022-11-13 12:19:43,597,597 root DEBUG Compass Degrees: 240
2022-11-13 12:19:43,597,597 root DEBUG Value sent to servo: 0.67
2022-11-13 12:19:43,801,801 root DEBUG Compass Degrees: 237
2022-11-13 12:19:43,802,802 root DEBUG Value sent to servo: 0.63
2022-11-13 12:19:44,005,5 root DEBUG Compass Degrees: 215
2022-11-13 12:19:44,006,6 root DEBUG Value sent to servo: 0.39
2022-11-13 12:19:44,210,210 root DEBUG Compass Degrees: 215
2022-11-13 12:19:44,210,210 root DEBUG Value sent to servo: 0.39
2022-11-13 12:19:44,414,414 root DEBUG Compass Degrees: 183
2022-11-13 12:19:44,414,414 root DEBUG Value sent to servo: 0.03
2022-11-13 12:19:44,618,618 root DEBUG Compass Degrees: 180
2022-11-13 12:19:44,619,619 root DEBUG Value sent to servo: 0
2022-11-13 12:19:44,822,822 root DEBUG Compass Degrees: 155
2022-11-13 12:19:44,823,823 root DEBUG Value sent to servo: -0.28
2022-11-13 12:19:45,027,27 root DEBUG Compass Degrees: 138
2022-11-13 12:19:45,027,27 root DEBUG Value sent to servo: -0.47
2022-11-13 12:19:45,231,231 root DEBUG Compass Degrees: 137
2022-11-13 12:19:45,231,231 root DEBUG Value sent to servo: -0.48
2022-11-13 12:19:45,435,435 root DEBUG Compass Degrees: 138
2022-11-13 12:19:45,436,436 root DEBUG Value sent to servo: -0.47
2022-11-13 12:19:45,639,639 root DEBUG Compass Degrees: 154
2022-11-13 12:19:45,640,640 root DEBUG Value sent to servo: -0.29
2022-11-13 12:19:45,844,844 root DEBUG Compass Degrees: 161
2022-11-13 12:19:45,844,844 root DEBUG Value sent to servo: -0.21
2022-11-13 12:19:46,048,48 root DEBUG Compass Degrees: 159
2022-11-13 12:19:46,048,48 root DEBUG Value sent to servo: -0.23
2022-11-13 12:19:46,252,252 root DEBUG Compass Degrees: 154
